"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"In_VIP","Ex_L2_3","FLRT2","FLRT2",0.0204508464852423,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","Ex_L2_3","FLRT2","FLRT2",0.0307133295573473,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","Ex_L2_3","FLRT2","FLRT2",0.026433316168732,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","Ex_L2_3","FLRT2","FLRT2",0.027601217961422,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","Ex_L2_3","FLRT2","FLRT2",0.0774456438368697,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","Ex_L2_3","FLRT2","FLRT2",0.0311229780852817,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","Ex_L2_3","FLRT2","FLRT2",0.0376206951095006,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","Ex_L5_6","FLRT2","FLRT2",0.0321044093292633,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","Ex_L5_6","FLRT2","FLRT2",0.0123058390272988,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","Ex_L5_6","FLRT2","FLRT2",0.00894239308234647,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_VIP","Ex_L5_6","FLRT2","FLRT2",0.00778117332179201,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","Ex_L5_6","FLRT2","FLRT2",0.0117622035373082,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","Ex_L5_6","FLRT2","FLRT2",0.0100955916591423,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","Ex_L5_6","FLRT2","FLRT2",0.0105494665227641,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","Ex_L5_6","FLRT2","FLRT2",0.0305685409737798,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","Ex_L5_6","FLRT2","FLRT2",0.0119221945830179,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","Ex_L5_6","FLRT2","FLRT2",0.0144711305651691,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","Ex_L6b","FLRT2","FLRT2",0.0234581176641086,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","Ex_L6b","FLRT2","FLRT2",0.00894239308234647,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","Ex_L6b","FLRT2","FLRT2",0.00649220536560873,0.02,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_VIP","Ex_L6b","FLRT2","FLRT2",0.00564734315378533,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","Ex_L6b","FLRT2","FLRT2",0.00854605900898654,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","Ex_L6b","FLRT2","FLRT2",0.00733176868434512,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","Ex_L6b","FLRT2","FLRT2",0.00766235014324592,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","Ex_L6b","FLRT2","FLRT2",0.0223263448113475,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","Ex_L6b","FLRT2","FLRT2",0.00866268710417806,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","Ex_L6b","FLRT2","FLRT2",0.0105221694856953,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","In_VIP","FLRT2","FLRT2",0.0204508464852423,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","In_VIP","FLRT2","FLRT2",0.00778117332179201,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","In_VIP","FLRT2","FLRT2",0.00564734315378533,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_VIP","In_VIP","FLRT2","FLRT2",0.00491188339340919,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","In_VIP","FLRT2","FLRT2",0.00743591929313052,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","In_VIP","FLRT2","FLRT2",0.00637835145062234,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","In_VIP","FLRT2","FLRT2",0.00666623305385548,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","In_VIP","FLRT2","FLRT2",0.0194612725687683,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","In_VIP","FLRT2","FLRT2",0.00753751248623572,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","In_VIP","FLRT2","FLRT2",0.00915770251061663,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","In_SST","FLRT2","FLRT2",0.0307133295573473,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","In_SST","FLRT2","FLRT2",0.0117622035373082,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","In_SST","FLRT2","FLRT2",0.00854605900898654,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_VIP","In_SST","FLRT2","FLRT2",0.00743591929313052,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","In_SST","FLRT2","FLRT2",0.0112423108901847,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","In_SST","FLRT2","FLRT2",0.00964864449342504,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","In_SST","FLRT2","FLRT2",0.0100826302917928,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","In_SST","FLRT2","FLRT2",0.0292419995994995,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","In_SST","FLRT2","FLRT2",0.0113953118302182,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","In_SST","FLRT2","FLRT2",0.0138331786287036,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","In_PVALB","FLRT2","FLRT2",0.026433316168732,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","In_PVALB","FLRT2","FLRT2",0.0100955916591423,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","In_PVALB","FLRT2","FLRT2",0.00733176868434512,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_VIP","In_PVALB","FLRT2","FLRT2",0.00637835145062234,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","In_PVALB","FLRT2","FLRT2",0.00964864449342504,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","In_PVALB","FLRT2","FLRT2",0.00827899847451366,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","In_PVALB","FLRT2","FLRT2",0.00865191724343327,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","In_PVALB","FLRT2","FLRT2",0.0251616988495596,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","In_PVALB","FLRT2","FLRT2",0.00978017114570998,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","In_PVALB","FLRT2","FLRT2",0.0118766524184584,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","In_LAMP5","FLRT2","FLRT2",0.027601217961422,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","In_LAMP5","FLRT2","FLRT2",0.0105494665227641,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","In_LAMP5","FLRT2","FLRT2",0.00766235014324592,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_VIP","In_LAMP5","FLRT2","FLRT2",0.00666623305385548,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","In_LAMP5","FLRT2","FLRT2",0.0100826302917928,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","In_LAMP5","FLRT2","FLRT2",0.00865191724343327,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","In_LAMP5","FLRT2","FLRT2",0.00904148060137363,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","In_LAMP5","FLRT2","FLRT2",0.0262749331489344,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","In_LAMP5","FLRT2","FLRT2",0.0102200118235162,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","In_LAMP5","FLRT2","FLRT2",0.0124095959265651,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","In_LAMP5_PAX6","FLRT2","FLRT2",0.0774456438368697,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","In_LAMP5_PAX6","FLRT2","FLRT2",0.0305685409737798,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","In_LAMP5_PAX6","FLRT2","FLRT2",0.0223263448113475,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_VIP","In_LAMP5_PAX6","FLRT2","FLRT2",0.0194612725687683,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","In_LAMP5_PAX6","FLRT2","FLRT2",0.0292419995994995,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","In_LAMP5_PAX6","FLRT2","FLRT2",0.0251616988495596,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","In_LAMP5_PAX6","FLRT2","FLRT2",0.0262749331489344,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","In_LAMP5_PAX6","FLRT2","FLRT2",0.0739062888019553,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","In_LAMP5_PAX6","FLRT2","FLRT2",0.0296326237556504,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","In_LAMP5_PAX6","FLRT2","FLRT2",0.035830698060056,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","Astrocytes","FLRT2","FLRT2",0.0311229780852817,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","Astrocytes","FLRT2","FLRT2",0.0119221945830179,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","Astrocytes","FLRT2","FLRT2",0.00866268710417806,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_VIP","Astrocytes","FLRT2","FLRT2",0.00753751248623572,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","Astrocytes","FLRT2","FLRT2",0.0113953118302182,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","Astrocytes","FLRT2","FLRT2",0.00978017114570998,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","Astrocytes","FLRT2","FLRT2",0.0102200118235162,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","Astrocytes","FLRT2","FLRT2",0.0296326237556504,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","Astrocytes","FLRT2","FLRT2",0.0115503706947837,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","Astrocytes","FLRT2","FLRT2",0.0140209396847844,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","Endothelial","FLRT2","FLRT2",0.0376206951095006,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","Endothelial","FLRT2","FLRT2",0.0144711305651691,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","Endothelial","FLRT2","FLRT2",0.0105221694856953,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_VIP","Endothelial","FLRT2","FLRT2",0.00915770251061663,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_SST","Endothelial","FLRT2","FLRT2",0.0138331786287036,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","Endothelial","FLRT2","FLRT2",0.0118766524184584,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","Endothelial","FLRT2","FLRT2",0.0124095959265651,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","Endothelial","FLRT2","FLRT2",0.035830698060056,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","Endothelial","FLRT2","FLRT2",0.0140209396847844,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Endothelial","Endothelial","FLRT2","FLRT2",0.0170108572439929,0,"FLRT2_FLRT2","FLRT2 - FLRT2","FLRT","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","Ex_L6b","FLRT2","UNC5B",0.0225952346353711,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","Ex_L6b","FLRT2","UNC5B",0.0086087492100224,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","Ex_L6b","FLRT2","UNC5B",0.00624940241116879,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_VIP","Ex_L6b","FLRT2","UNC5B",0.00543596444365637,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_SST","Ex_L6b","FLRT2","UNC5B",0.00822707974760959,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","Ex_L6b","FLRT2","UNC5B",0.00705778983176522,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","Ex_L6b","FLRT2","UNC5B",0.00737610967591643,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","Ex_L6b","FLRT2","UNC5B",0.0215041761492999,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","Ex_L6b","FLRT2","UNC5B",0.00833939134699203,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"Endothelial","Ex_L6b","FLRT2","UNC5B",0.0101301860741041,0,"FLRT2_UNC5B","FLRT2 - UNC5B","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","Ex_L2_3","FLRT2","UNC5C",0.0275476520482217,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","Ex_L2_3","FLRT2","UNC5C",0.010528634777027,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","Ex_L2_3","FLRT2","UNC5C",0.00764717544578074,0.03,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_VIP","Ex_L2_3","FLRT2","UNC5C",0.00665301786400197,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_SST","Ex_L2_3","FLRT2","UNC5C",0.0100627110197115,0.01,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","Ex_L2_3","FLRT2","UNC5C",0.00863479983695025,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","Ex_L2_3","FLRT2","UNC5C",0.00902359947780727,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","Ex_L2_3","FLRT2","UNC5C",0.0262238717533144,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","Ex_L2_3","FLRT2","UNC5C",0.010199823936648,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Endothelial","Ex_L2_3","FLRT2","UNC5C",0.0123851370111572,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","Ex_L5_6","FLRT2","UNC5C",0.0241326988283071,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","Ex_L5_6","FLRT2","UNC5C",0.0092034820445751,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","Ex_L5_6","FLRT2","UNC5C",0.00668223911372529,0.04,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_VIP","Ex_L5_6","FLRT2","UNC5C",0.00581279157718889,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_SST","Ex_L5_6","FLRT2","UNC5C",0.00879567899694373,0.01,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","Ex_L5_6","FLRT2","UNC5C",0.00754619068393431,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","Ex_L5_6","FLRT2","UNC5C",0.00788636338815826,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","Ex_L5_6","FLRT2","UNC5C",0.0229691452890288,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","Ex_L5_6","FLRT2","UNC5C",0.00891568302327686,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Endothelial","Ex_L5_6","FLRT2","UNC5C",0.0108288788286589,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","Ex_L6b","FLRT2","UNC5C",0.110188808888563,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","Ex_L6b","FLRT2","UNC5C",0.044447442326835,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","Ex_L6b","FLRT2","UNC5C",0.0325888763242488,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_VIP","Ex_L6b","FLRT2","UNC5C",0.0284451610772792,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_SST","Ex_L6b","FLRT2","UNC5C",0.0425450493444449,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","Ex_L6b","FLRT2","UNC5C",0.0366786348053785,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","Ex_L6b","FLRT2","UNC5C",0.0382814056875426,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","Ex_L6b","FLRT2","UNC5C",0.105323890844576,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","Ex_L6b","FLRT2","UNC5C",0.043105489103338,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Endothelial","Ex_L6b","FLRT2","UNC5C",0.0519706724396706,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","In_SST","FLRT2","UNC5C",0.0253366483655226,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","In_SST","FLRT2","UNC5C",0.0096700123430395,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","In_SST","FLRT2","UNC5C",0.00702187177602073,0.04,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_VIP","In_SST","FLRT2","UNC5C",0.00610850530085433,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_SST","In_SST","FLRT2","UNC5C",0.00924173031994271,0.01,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_PVALB","In_SST","FLRT2","UNC5C",0.00792938416858381,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5","In_SST","FLRT2","UNC5C",0.00828668651744557,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_LAMP5_PAX6","In_SST","FLRT2","UNC5C",0.0241164811631421,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Astrocytes","In_SST","FLRT2","UNC5C",0.00936776254125007,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Endothelial","In_SST","FLRT2","UNC5C",0.0113768554398648,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L2_3","In_PVALB","FLRT2","UNC5C",0.0267876426302916,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L5_6","In_PVALB","FLRT2","UNC5C",0.0102332203475751,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"Ex_L6b","In_PVALB","FLRT2","UNC5C",0.00743200228810627,0.04,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_VIP","In_PVALB","FLRT2","UNC5C",0.00646563565557149,0,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
"In_SST","In_PVALB","FLRT2","UNC5C",0.00978024034998172,0.01,"FLRT2_UNC5C","FLRT2 - UNC5C","UNC5","Cell-Cell Contact","PMID: 27091502"
